tss_name	tss_strand	tss_position	prom_expression	active	left	right	operon	strand
TSS_16317_storz	+	4173298	1.17522006661279	inactive	4173411	4175151	thrU-tyrU-glyT-thrT-tufB	+
TSS_11219_wanner	-	2974071	1.05191085843537	inactive	2970691	2974036	aas-lplT	-
TSS_16974_regulondb	+	4350572	0.684471693815469	inactive	4350607	4351104	ghoST	+
TSS_13993_storz	+	3607178	3.99757965664826	active	3607240	3607905	yhhQ	+
TSS_7768_regulondb	+	2031673	1.98311042884123	active	2032075	2032779	yedS_1S_2	+
TSS_7768_regulondb	+	2031673	1.98311042884123	active	2031673	2031763	rseX	+
TSS_13176_storz_regulondb	-	3436695	3.10267853761615	active	3436453	3436671	arfA	-
TSS_5316_wanner	-	1342660	0.709500640184984	inactive	1341621	1342633	yciZT	-
TSS_4515_storz	+	1165246	3.91587217395723	active	1165308	1166612	ndh	+
TSS_9776_wanner	-	2597805	2.37121554750813	active	2595853	2597782	dapA-bamC	-
TSS_16138_regulondb	-	4135887	0.554614505256716	inactive	4135063	4135680	yijF	-
TSS_1215_storz	-	289652	0.700268396915116	inactive	288525	289529	argF	-
TSS_13158_storz	-	3431872	0.641702427394814	inactive	3430458	3431582	smf	-
TSS_16014_storz_regulondb	+	4106828	0.501391995020901	inactive	4106857	4107846	sbp	+
TSS_17358_storz	-	4437459	0.735909395840444	inactive	4436731	4437285	ytfJ	-
TSS_10883_storz_regulondb	+	2890212	1.73636224850178	active	2890679	2892793	ygcNOP	+
TSS_10883_storz_regulondb	+	2890212	1.73636224850178	active	2890236	2890601	queD	+
TSS_3380_storz	-	884827	0.588629796992683	inactive	884169	884453	ybjH	-
TSS_13164_regulondb	+	3433013	0.627198067478244	inactive	3433229	3434518	rsmB	+
TSS_11844_regulondb	+	3131990	0.619827445554345	inactive	3132153	3132845	yghT	+
TSS_4664_regulondb	-	1202311	0.540860946409949	inactive	1201482	1202156	ymfK	-
TSS_6810_regulondb	-	1777352	0.825549361756443	inactive	1776414	1777325	ydiP	-
TSS_16893_storz	-	4332045	0.509076843719536	inactive	4330204	4331973	basRS	-
TSS_15510_storz	-	3989274	0.728865236612522	inactive	3984709	3988789	hemCDXY	-
TSS_11508_storz_regulondb	+	3053996	13.5773967311044	active	3054005	3054811	ssrS-fau	+
TSS_11653_storz	+	3084085	0.626134414417696	inactive	3084209	3084424	yqgC	+
TSS_1633_storz	-	412049	0.652898603651366	inactive	410521	411705	araJ	-
TSS_1389_storz	-	334288	0.598036917874498	inactive	333749	334246	yahC	-
TSS_17214_storz	+	4402683	5.44057062126921	active	4402710	4404008	purA	+
TSS_9982_wanner	+	2651558	1.27403575575189	inactive	2651877	2652180	ryfA	+
TSS_2142_storz	+	557753	1.07041009128747	inactive	558197	561523	sfmCD	+
TSS_4726_storz	+	1219841	5.37107056333564	active	1220024	1220344	ycgH_1	+
TSS_8985_storz_regulondb	+	2383426	0.903211283933563	inactive	2383882	2384853	yfbL	+
TSS_3278_storz	+	852300	0.620550235849817	inactive	852406	853988	mntR-ybiR	+
TSS_14057_storz	-	3628997	0.536876866892962	inactive	3623702	3628625	yhiI-rbbA-yhhJ	-
TSS_11525_regulondb	-	3056441	1.16955714084131	inactive	3055200	3056432	serA	-
TSS_17334_wanner	-	4431140	0.806580086187422	inactive	4430114	4431088	ytfF	-
TSS_6280_regulondb	+	1639855	8.7545388069882	active	1639879	1640091	cspF	+
TSS_14417_wanner	-	3717119	1.15077927111435	inactive	3716357	3717067	yiaF	-
TSS_16973_storz	+	4350537	0.675938269416962	inactive	4350607	4351104	ghoST	+
TSS_7323_storz_wanner	-	1913606	1.88667622906273	active	1910792	1913558	proQ-prc	-
TSS_9327_regulondb	+	2465852	2.60966069154241	active	2465877	2468484	yfdGHI	+
TSS_4795_wanner	-	1236507	0.648810675214642	inactive	1234932	1236464	ycgB	-
TSS_10117_storz	-	2689611	0.690927941549816	inactive	2689179	2689362	glmY	-
TSS_10117_storz	-	2689611	0.690927941549816	inactive	2687693	2689120	glrK	-
TSS_12659_regulondb	+	3326879	0.652415172885602	inactive	3326985	3328418	dacB	+
TSS_500_storz	+	118526	0.920853606332083	inactive	118733	120135	ampDE	+
TSS_3078_storz	+	794214	1.15719257890611	inactive	794312	796835	modABC	+
TSS_6570_storz	+	1712376	0.857432956693736	inactive	1712401	1713006	gstA	+
TSS_11263_storz	-	2983796	0.91113877910697	inactive	2982433	2983614	yqeF	-
TSS_13491_storz	-	3484121	0.536876866892962	inactive	3483436	3483840	yhfA	-
TSS_15564_regulondb	-	4002320	0.58886910458965	inactive	4001311	4002201	rarD	-
TSS_3079_storz_regulondb	+	794285	1.61844757535424	inactive	794312	796835	modABC	+
TSS_2159_storz	+	563921	25.8092417066542	active	563946	564022	argU	+
TSS_18124_storz_wanner	-	4638618	0.741894650701096	inactive	4637613	4638329	arcA	-
TSS_2764_regulondb	+	712165	0.890273580841315	inactive	712210	714421	seqA-pgm	+
TSS_3007_regulondb	+	780143	0.660737591383366	inactive	780291	780445	valZ-lysY	+
TSS_3007_regulondb	+	780143	0.660737591383366	inactive	780592	780667	lysZ	+
TSS_1702_regulondb	+	429693	0.524633724047225	inactive	429829	430176	yajD	+
TSS_14604_wanner	-	3769833	0.810107685540072	inactive	3768266	3769767	yibIH	-
TSS_17151_regulondb	-	4389589	1.08056225053526	inactive	4388480	4389532	rsgA	-
TSS_12413_storz_regulondb	+	3274994	1.09189358403936	inactive	3275024	3275823	prlF-yhaV	+
TSS_13892_storz	-	3579162	0.697302473741665	inactive	3577791	3578828	yhhX	-
TSS_13892_storz	-	3579162	0.697302473741665	inactive	3578950	3579039	ryhB	-
TSS_5872_regulondb	+	1507245	0.586102381047963	inactive	1507310	1507948	hicAB	+
TSS_15878_regulondb	+	4071684	0.657550208707497	inactive	4071762	4073477	yihVW	+
TSS_17453_storz	-	4464454	0.684748650704024	inactive	4461077	4464203	treBC	-
TSS_2425_storz	+	637846	0.767090268475982	inactive	638168	640541	ahpCF	+
TSS_5947_wanner	+	1531017	0.719208584785227	inactive	1531076	1531309	pptA	+
TSS_2795_storz	-	723712	0.648563896019181	inactive	720279	723637	kdpDE	-
TSS_1836_regulondb	+	460654	1.32909244103959	inactive	460675	460947	hupB	+
TSS_1836_regulondb	+	460654	1.32909244103959	inactive	461139	463010	ppiD	+
TSS_9047_storz	-	2403219	4.71493503305477	active	2388070	2403094	nuoABCEFGHIJKLMN	-
TSS_4888_regulondb	-	1260385	0.760209118926198	inactive	1258347	1260026	dauA	-
TSS_10286_regulondb	-	2729294	68.9169741292288	active	2724091	2729179	rrsG-gltW-rrlG-rrfG	-
TSS_16165_storz	-	4146363	0.869886897180803	inactive	4145489	4146340	yijO	-
TSS_4160_regulondb	+	1078511	1.33471980294016	inactive	1078528	1080036	putP	+
TSS_14986_storz	+	3865719	0.726121809643499	inactive	3865751	3866083	yidQ	+
TSS_5747_storz	+	1481038	0.958872405012464	inactive	1481142	1484987	hrpA	+
TSS_16969_regulondb	+	4350199	0.532413216939491	inactive	4350607	4351104	ghoST	+
TSS_6197_regulondb	+	1619288	0.926734380464923	inactive	1619356	1620543	ydeE	+
TSS_12864_wanner	-	3365790	0.760364763790366	inactive	3364703	3365664	ychE_2-yhcF	-
TSS_10597_regulondb	+	2802585	0.767953478878242	inactive	2802837	2806146	proVWX	+
TSS_3723_storz_wanner	+	960387	1.33305170841665	inactive	960424	963335	cmk-rpsA-ihfB	+
TSS_3075_storz	+	793803	0.638331770590379	inactive	793996	794145	acrZ	+
TSS_4991_storz_wanner_regulondb	-	1286888	89.9227052324244	active	1286310	1286845	tyrTV-tpr	-
TSS_4991_storz_wanner_regulondb	-	1286888	89.9227052324244	active	1286289	1286459	rttR	-
TSS_11631_regulondb	-	3079729	2.01122182364878	active	3077666	3079657	tktA	-
TSS_324_regulondb	-	79281	0.666710718735213	inactive	77367	78799	sgrST-setA	-
TSS_599_storz	+	144340	0.680380720505667	inactive	144577	145017	yadI	+
TSS_4610_storz	-	1193481	0.636320422627303	inactive	1191890	1192996	mnmA	-
TSS_13641_regulondb	+	3524425	0.851013638551644	inactive	3524491	3526626	yrfF	+
TSS_16227_regulondb	-	4158825	2.66742984453873	active	4157413	4158813	sthA	-
TSS_14817_regulondb	+	3820100	2.10375883114975	active	3820129	3825314	rpoZ-spoT-trmH-recG	+
TSS_15766_storz_regulondb	+	4044962	1.02822897971068	inactive	4044989	4047775	polA	+
TSS_13016_regulondb	+	3401252	0.649621250096672	inactive	3401506	3402480	yhdH	+
TSS_4936_storz_regulondb	+	1271216	0.564751266531729	inactive	1271342	1272425	chaBC	+
TSS_13490_regulondb	+	3484047	1.67361122570265	active	3484142	3484774	crp	+
TSS_8272_regulondb	+	2166707	0.704207253110978	inactive	2166736	2167635	yegS	+
TSS_4615_wanner	+	1194169	0.926734380464923	inactive	1194346	1195596	icd	+
TSS_17066_storz	+	4370726	0.674455939387241	inactive	4370832	4371185	yjeI	+
TSS_5789_storz	-	1490367	0.553233721929897	inactive	1489946	1490095	hokB	-
TSS_5789_storz	-	1490367	0.553233721929897	inactive	1489986	1490153	mokB	-
TSS_7721_regulondb	+	2017608	18.0774161221648	active	2017642	2021702	fliLMNOPQR	+
TSS_6169_wanner	-	1612750	0.873527376405894	inactive	1611339	1612727	sad	-
TSS_7655_regulondb	+	1993741	0.739786674287797	inactive	1993842	1994066	yecF	+
TSS_15546_storz_regulondb	+	3999215	7.90370571754963	active	3999449	4000399	corA	+
TSS_13880_storz_wanner	-	3576834	0.715835822523949	inactive	3573744	3576749	gntRKU	-
TSS_7367_storz_regulondb	-	1923331	6.5985622614344	active	1921389	1922993	yobA-yebZY	-
TSS_4767_storz	+	1226745	0.694405332755688	inactive	1226904	1227230	ycgL	+
TSS_16167_storz	-	4146399	0.986382232383729	inactive	4145489	4146340	yijO	-
TSS_6011_storz	+	1554497	1.69655238598942	active	1554649	1555080	osmC	+
TSS_2976_storz	-	773916	0.703322857257556	inactive	773419	773825	cydX-ybgE	-
TSS_6153_storz	-	1607122	0.613902404221389	inactive	1606132	1607046	yneE	-
TSS_6811_storz	-	1777463	0.629307511687074	inactive	1776414	1777325	ydiP	-
TSS_7615_regulondb	+	1984887	1.46287587092542	inactive	1984949	1985452	ftnB	+
TSS_994_storz	-	229135	0.593515720560877	inactive	223771	228875	rrsH-ileV-alaV-rrlH-rrfH	-
TSS_6351_storz	-	1654908	0.943949913842752	inactive	1653832	1654768	ynfB-speG	-
TSS_7245_regulondb	+	1894906	1.65144526374913	active	1894956	1896320	sdaA	+
TSS_10176_storz	-	2705519	0.700699423660499	inactive	2702357	2705146	lepAB	-
TSS_11908_regulondb	-	3150036	3.37208440500442	active	3148840	3150006	exbBD	-
TSS_14528_storz	-	3740023	0.612367624274707	inactive	3739132	3739605	ysaA	-
TSS_15791_storz	+	4049775	0.670541257889304	inactive	4050068	4051441	hemN	+
TSS_6341_storz	+	1653365	0.607571572241689	inactive	1653832	1654768	ynfB-speG	+
TSS_12159_regulondb	+	3204446	0.536876866892962	inactive	3204485	3207509	ttdABT	+
TSS_4218_storz_regulondb	-	1096875	24.5846044893809	active	1096788	1096875	serX	-
TSS_8519_storz	-	2241744	1.31161214174164	inactive	2239832	2241674	folE-yeiB	-
TSS_17275_storz	-	4415214	0.785859038277064	inactive	4414464	4414793	bsmA	-
TSS_2451_wanner	-	641125	1.45603502423244	inactive	640662	641090	uspG	-
TSS_92_storz	+	17215	0.59186163771975	inactive	17489	19620	nhaAR	+
TSS_14648_regulondb	-	3780704	0.73936871897549	inactive	3779764	3780585	cysE	-
TSS_7659_regulondb	-	1994875	3.40573465496054	active	1994134	1994856	sdiA	-
TSS_16751_storz_wanner	-	4276123	0.60579445292366	inactive	4275950	4276089	ryjA	-
TSS_7127_storz	+	1864771	0.629307511687074	inactive	1864932	1868262	yeaGH	+
TSS_17426_regulondb	-	4456069	0.690640204749062	inactive	4455337	4455888	yjgA	-
TSS_78_regulondb	+	15380	0.679595451302036	inactive	15445	16557	insL-1	+
TSS_16253_storz	-	4161638	0.754348591188162	inactive	4160193	4161293	trmA	-
TSS_9932_regulondb	-	2640954	1.49675705760489	inactive	2639853	2640866	rodZ	-
TSS_7003_storz	+	1830056	0.693052785613765	inactive	1830452	1831258	xthA	+
TSS_2634_storz	-	682643	0.645714656599242	inactive	680946	682616	hscC	-
TSS_10455_wanner	-	2763486	0.759846251005818	inactive	2759373	2763175	abpAB	-
TSS_7534_regulondb	-	1957896	0.782968657290126	inactive	1956544	1957870	yecM-cutC	-
TSS_7894_wanner	-	2060253	0.620955474719317	inactive	2059040	2059957	nac	-
TSS_13799_regulondb	-	3559872	1.17093576533426	inactive	3557870	3559846	glpEGR	-
TSS_6168_storz	+	1612590	0.666652302616485	inactive	1612828	1613709	yneJ	+
TSS_6955_regulondb	-	1811766	0.525115318627282	inactive	1811445	1811687	cedA	-
TSS_1105_storz	+	256361	0.882628574468623	inactive	256527	257771	frsA	+
TSS_3905_storz	+	1004948	0.588000534338003	inactive	1005175	1005717	zapC	+
TSS_12195_storz	-	3213826	0.52620206076119	inactive	3212989	3213495	mug	-
TSS_8749_storz	-	2305218	0.692292026991689	inactive	2303130	2304776	mqo	-
TSS_12412_storz_regulondb	+	3274962	3.46240500187055	active	3275024	3275823	prlF-yhaV	+
TSS_4990_storz	-	1286781	0.762498213975017	inactive	1286289	1286459	rttR	-
TSS_1561_storz_regulondb	-	395587	0.812117744184483	inactive	394354	395511	ampH	-
TSS_8318_regulondb	+	2176803	0.996159514901515	inactive	2176843	2180083	yegTUV	+
TSS_10092_storz_wanner	-	2683593	1.1768380992915	inactive	2682276	2683529	glyA	-
TSS_11845_regulondb	+	3132038	0.715835822523949	inactive	3132153	3132845	yghT	+
TSS_1033_regulondb	+	235934	0.763236153187596	inactive	236067	236798	dnaQ	+
TSS_6454_regulondb	+	1676392	1.42713801320454	inactive	1676451	1677395	ydgH	+
TSS_6525_storz_regulondb	+	1700226	4.97225327012129	active	1700257	1701258	add	+
TSS_13699_regulondb	+	3535290	0.613902404221389	inactive	3535407	3537728	yhgF	+
TSS_5864_storz	+	1504612	0.732592350896674	inactive	1504805	1506766	ydcP	+
TSS_5946_regulondb	+	1530882	0.785859038277064	inactive	1531076	1531309	pptA	+
TSS_9766_regulondb	-	2595676	0.7378431189035	inactive	2594927	2595640	purC	-
TSS_3275_regulondb	-	851849	0.610346587303857	inactive	850237	851820	opgE	-
TSS_16254_storz	+	4161656	0.62069083418057	inactive	4161662	4164308	btuB-murI	+
TSS_10459_storz	+	2763908	0.718561314991932	inactive	2763940	2765377	rnlAB	+
TSS_15137_wanner_regulondb	-	3909591	1.51870500445254	inactive	3904876	3909548	pstSCAB-phoU	-
TSS_16114_storz	+	4130372	0.696374539943257	inactive	4130639	4131529	metF	+
TSS_12918_storz	-	3378129	0.652415172885602	inactive	3376892	3378019	zapE	-
TSS_11671_regulondb	+	3087610	0.613603611966913	inactive	3087777	3088274	yggI	+
TSS_1319_storz_wanner	-	312027	0.820376379719559	inactive	311598	312001	ykgMO	-
TSS_9080_storz	-	2407587	0.554651990891829	inactive	2405583	2407483	alaA-yfbR	-
TSS_7961_storz	+	2076191	0.767953478878242	inactive	2076599	2076955	yoeF	+
TSS_687_storz	+	164551	0.594136940166054	inactive	164730	167264	mrcB	+
TSS_13059_storz	-	3409790	0.505118585940329	inactive	3408302	3409589	dusB-fis	-
TSS_8407_storz	-	2210248	0.935607347766284	inactive	2209748	2210218	yehS	-
TSS_14815_regulondb	+	3820008	0.536876866892962	inactive	3820129	3825314	rpoZ-spoT-trmH-recG	+
TSS_6036_storz_wanner	-	1565318	1.10263831028408	inactive	1561358	1565164	dosCP	-
TSS_3962_storz	-	1017944	0.869886897180803	inactive	1015762	1017522	ycbZ	-
TSS_11221_storz	+	2974303	0.641702427394814	inactive	2974621	2975652	galR	+
TSS_7036_regulondb	+	1840351	2.28201557800733	active	1840395	1841738	gdhA	+
TSS_6686_storz	-	1741440	0.757589816626239	inactive	1740625	1741266	ribC	-
TSS_7451_regulondb	-	1939745	0.67552283408413	inactive	1938337	1939659	mepM	-
TSS_151_storz	+	27114	0.627488354334117	inactive	27293	28207	rihC	+
TSS_10192_storz	-	2708187	1.15135474471586	inactive	2705344	2708034	rpoE-rseABC	-
TSS_1152_storz	-	268449	0.679595451302036	inactive	266408	268184	ykfA-yafZ	-
TSS_17998_storz	-	4604014	0.598036917874498	inactive	4602898	4603686	fhuF	-
TSS_15046_storz	+	3882254	12.9213519453286	active	3882359	3882875	rpmH-rnpA	+
TSS_6389_storz	+	1663154	0.640462934334639	inactive	1663339	1664595	clcB	+
TSS_3612_storz_regulondb	+	940046	0.689002607775965	inactive	940182	944119	dmsABC	+
TSS_12911_regulondb	-	3376768	11.6196567786138	active	3375837	3376673	rplM-rpsI	-
TSS_8899_storz	-	2350578	0.619695131015264	inactive	2347957	2350396	glpTQ	-
TSS_13327_regulondb	-	3453517	1.64015937742395	active	3451530	3453420	gspAB	-
TSS_11947_storz	-	3159268	0.534807938515121	inactive	3156949	3159168	ygiQ	-
TSS_4765_storz	+	1226557	0.807840468648809	inactive	1226904	1227230	ycgL	+
TSS_5647_regulondb	-	1445333	0.90845629870069	inactive	1444402	1445307	feaR	-
TSS_5648_storz	+	1445367	0.782898207462722	inactive	1445543	1447042	feaB	+
TSS_3461_wanner	+	903783	0.866487497129572	inactive	903816	904966	ybjQ-amiD	+
TSS_11978_storz	-	3166153	0.65377566165461	inactive	3164133	3165740	ygiS	-
TSS_17930_storz	-	4587139	0.638910695561787	inactive	4585932	4587102	yjiXA	-
TSS_2528_wanner	-	659513	3.68290472962726	active	658474	659439	lipA	-
TSS_10831_regulondb	-	2874390	0.686486078978879	inactive	2871409	2874351	cysDNC	-
TSS_3005_storz	+	779988	0.475716815911426	inactive	780291	780445	valZ-lysY	+
TSS_5525_regulondb	-	1410009	0.661151339793697	inactive	1409037	1409972	ttcA	-
TSS_1651_regulondb	+	418712	1.96887735399886	active	418815	421583	brnQ-proY	+
TSS_948_storz	-	220265	0.531965493815503	inactive	218887	219995	rcsF-trmO	-
TSS_3008_storz	+	780291	0.655394731031786	inactive	780291	780445	valZ-lysY	+
TSS_3008_storz	+	780291	0.655394731031786	inactive	780592	780667	lysZ	+
TSS_17854_storz	-	4566910	0.635909700600939	inactive	4563989	4566542	mdtM-yjiN	-
TSS_15005_storz	-	3873668	0.652415172885602	inactive	3868461	3873183	dgoRKADT	-
TSS_11223_storz_regulondb	+	2974591	1.01065209388434	inactive	2974621	2975652	galR	+
TSS_15367_wanner	-	3955886	1.09971013872799	inactive	3954950	3955843	ilvY	-
TSS_11320_storz	+	2998257	0.767953478878242	inactive	2998367	3001990	xdhABC	+
TSS_5154_regulondb	-	1308547	0.745698894137363	inactive	1307040	1308293	kch	-
TSS_1353_regulondb	+	320705	1.44106057991138	inactive	320832	323677	ykgEFG	+
TSS_7499_storz_regulondb	-	1948641	1.81756508727672	active	1946774	1948546	aspS	-
TSS_7576_storz	-	1977299	0.572822117646228	inactive	1976542	1977239	insAB-5A-5B-5	-
TSS_7255_storz	-	1899642	0.699102685518636	inactive	1898053	1899609	yoaE	-
TSS_16578_regulondb	-	4231639	0.654496749808164	inactive	4229907	4231256	lysC	-
TSS_18091_regulondb	+	4630721	1.09147466560987	inactive	4630783	4631109	trpR	+
TSS_12508_regulondb	+	3299351	0.792861359852376	inactive	3299507	3301389	yhbUV	+
TSS_6596_regulondb	-	1718873	1.62764703422879	inactive	1718414	1718848	slyA	-
TSS_16675_wanner	-	4258053	1.49636348861788	inactive	4257511	4258026	zur	-
TSS_17953_regulondb	-	4592905	0.783967587049862	inactive	4591384	4592745	lgoT	-
TSS_15489_wanner	+	3984325	0.750132638361564	inactive	3984455	3984626	glmZ	+
TSS_2975_regulondb	+	773867	0.59907277035721	inactive	773975	776830	ybgC-tolQRA	+
TSS_8202_storz	-	2141233	0.805315300339443	inactive	2139658	2140972	udk-dcd	-
TSS_4103_wanner	-	1057206	1.04554423070515	inactive	1056485	1057177	torR	-
TSS_4988_storz	-	1286549	0.688177029502372	inactive	1286289	1286459	rttR	-
TSS_7552_storz	+	1970298	0.592335253769429	inactive	1970763	1970840	C0465	+
TSS_6225_regulondb	+	1625513	0.948444937321022	inactive	1625541	1626287	ydfG	+
TSS_13541_regulondb	+	3497435	1.71884834443222	active	3497932	3502805	frlABCDR	+
TSS_13541_regulondb	+	3497435	1.71884834443222	active	3497470	3497637	yhfL	+
TSS_2005_regulondb	-	504071	0.552560799833139	inactive	502700	503920	fsr	-
TSS_6426_storz_regulondb	+	1669940	1.13041879059565	inactive	1669984	1670805	ydgD	+
TSS_12650_regulondb	-	3325782	0.975897652215466	inactive	3323023	3325686	rlmE-ftsH	-
TSS_6567_storz	+	1712121	0.613902404221389	inactive	1712401	1713006	gstA	+
TSS_14992_regulondb	+	3867337	0.583092189290018	inactive	3867400	3868464	cbrA	+
TSS_17575_wanner	-	4492457	0.603291803158722	inactive	4488164	4492429	idnDOTR	-
TSS_14054_regulondb	-	3628862	1.2368747335695	inactive	3623702	3628625	yhiI-rbbA-yhhJ	-
TSS_9141_wanner	-	2418531	0.638331770590379	inactive	2417863	2418507	yfcF	-
TSS_16663_regulondb	+	4255110	2.96834590093972	active	4255138	4257144	lexA-dinF	+
TSS_4159_regulondb	+	1078433	1.03031461462833	inactive	1078528	1080036	putP	+
TSS_3593_storz	+	936182	0.643527610886168	inactive	936592	938560	lolA-rarA	+
TSS_15536_regulondb	+	3995774	0.691617584342429	inactive	3996006	3998168	uvrD	+
TSS_5857_storz	+	1503718	0.693511084372817	inactive	1504196	1504732	sutR	+
TSS_2759_storz	-	712058	0.664944913355045	inactive	711261	712025	ybfF	-
TSS_1838_storz	+	460950	0.67552283408413	inactive	461139	463010	ppiD	+
TSS_14096_regulondb	+	3638113	0.578270515279409	inactive	3638134	3638568	uspA	+
TSS_12133_wanner	+	3199108	0.75197289781105	inactive	3199229	3201151	ygiM-cca	+
TSS_12000_regulondb	-	3170275	0.659539188947796	inactive	3169901	3170233	ygiZ	-
TSS_10268_storz	-	2723995	0.75609917158199	inactive	2722470	2723768	kgtP	-
TSS_12422_regulondb	-	3276723	1.00180073263118	inactive	3275878	3276687	agaR	-
